#a_id,w_id,product title,amazon_price,walmart_price,average battery life,brand,display resolution,hard disk size,laptop computer type,operating system,processor (cpu) manufacturer,processor count,processor speed,ram size,screen size
a1047,w1575,PROSTAR Clevo Gaming Laptop N850HP6 15.6” FHD IPS (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 16GB DDR4 GTX 1060 120GB SSD 1TB HDD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$1199.00,$1399.00,,Prostar,1920x1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a1047,w1576,PROSTAR Clevo Gaming Laptop N850HP6 15.6” FHD IPS (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 16GB DDR4 GTX 1060 120GB SSD 1TB HDD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$1199.00,$1399.00,,Prostar,1920x1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a1047,w1579,PROSTAR Clevo Gaming Laptop N850HP6 15.6” FHD IPS (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 16GB DDR4 GTX 1060 120GB SSD 1TB HDD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$1199.00,$1449.00,,Prostar,1920x1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a1047,w1580,PROSTAR Clevo Gaming Laptop N850HP6 15.6” FHD IPS (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 16GB DDR4 GTX 1060 120GB SSD 1TB HDD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$1199.00,$1449.00,,Prostar,1920x1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a1047,w1581,PROSTAR Clevo Gaming Laptop N850HP6 15.6” FHD IPS (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 16GB DDR4 GTX 1060 120GB SSD 1TB HDD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$1199.00,$1449.00,,Prostar,1920x1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a1047,w1582,PROSTAR Clevo Gaming Laptop N850HP6 15.6” FHD IPS (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 16GB DDR4 GTX 1060 120GB SSD 1TB HDD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$1199.00,$1449.00,,Prostar,1920x1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a1047,w1583,PROSTAR Clevo Gaming Laptop N850HP6 15.6” FHD IPS (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 16GB DDR4 GTX 1060 120GB SSD 1TB HDD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$1199.00,$1449.00,,Prostar,1920x1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a1047,w1588,PROSTAR Clevo Gaming Laptop N850HP6 15.6” FHD IPS (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 16GB DDR4 GTX 1060 120GB SSD 1TB HDD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$1199.00,$1499.00,,Prostar,1920x1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a1047,w1589,PROSTAR Clevo Gaming Laptop N850HP6 15.6” FHD IPS (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 16GB DDR4 GTX 1060 120GB SSD 1TB HDD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$1199.00,$1499.00,,Prostar,1920x1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a1047,w1590,PROSTAR Clevo Gaming Laptop N850HP6 15.6” FHD IPS (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 16GB DDR4 GTX 1060 120GB SSD 1TB HDD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$1199.00,$1499.00,,Prostar,1920x1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a1047,w1601,PROSTAR Clevo Gaming Laptop N850HP6 15.6” FHD IPS (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 16GB DDR4 GTX 1060 120GB SSD 1TB HDD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$1199.00,$1549.00,,Prostar,1920x1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a1047,w1602,PROSTAR Clevo Gaming Laptop N850HP6 15.6” FHD IPS (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 16GB DDR4 GTX 1060 120GB SSD 1TB HDD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$1199.00,$1549.00,,Prostar,1920x1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a1047,w1603,PROSTAR Clevo Gaming Laptop N850HP6 15.6” FHD IPS (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 16GB DDR4 GTX 1060 120GB SSD 1TB HDD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$1199.00,$1549.00,,Prostar,1920x1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a1047,w1604,PROSTAR Clevo Gaming Laptop N850HP6 15.6” FHD IPS (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 16GB DDR4 GTX 1060 120GB SSD 1TB HDD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$1199.00,$1559.00,,Prostar,1920x1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a1047,w1607,PROSTAR Clevo Gaming Laptop N850HP6 15.6” FHD IPS (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 16GB DDR4 GTX 1060 120GB SSD 1TB HDD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$1199.00,$1599.00,,Prostar,1920x1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a1047,w1608,PROSTAR Clevo Gaming Laptop N850HP6 15.6” FHD IPS (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 16GB DDR4 GTX 1060 120GB SSD 1TB HDD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$1199.00,$1599.00,,Prostar,1920x1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a1047,w1611,PROSTAR Clevo Gaming Laptop N850HP6 15.6” FHD IPS (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 16GB DDR4 GTX 1060 120GB SSD 1TB HDD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$1199.00,$1649.00,,Prostar,1920x1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a1047,w1612,PROSTAR Clevo Gaming Laptop N850HP6 15.6” FHD IPS (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 16GB DDR4 GTX 1060 120GB SSD 1TB HDD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$1199.00,$1649.00,,Prostar,1920x1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a1047,w1618,PROSTAR Clevo Gaming Laptop N850HP6 15.6” FHD IPS (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 16GB DDR4 GTX 1060 120GB SSD 1TB HDD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$1199.00,$1699.00,,Prostar,1920x1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a1047,w1623,PROSTAR Clevo Gaming Laptop N850HP6 15.6” FHD IPS (1920x1080) LED Matte Type Display Intel Core i7-7700HQ 16GB DDR4 GTX 1060 120GB SSD 1TB HDD Windows 10 Home Wi-Fi+Bluetooth 1-Year Warranty,$1199.00,$1749.00,,Prostar,1920x1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a105,w1992,HP 15.6-Inch HD Touchscreen Laptop (Intel Quad Core Pentium N3540 2.16 GHz 4GB DDR3L-1600 Memory 500 GB HDD DVD Burner HDMI HD Webcam Win 10),$325.00,$299.00,6 hours,HP,1366 x 768,500 GB,PC,Windows 10,Intel,2,2.16 GHz,4 GB,15.6in
a105,w1994,HP 15.6-Inch HD Touchscreen Laptop (Intel Quad Core Pentium N3540 2.16 GHz 4GB DDR3L-1600 Memory 500 GB HDD DVD Burner HDMI HD Webcam Win 10),$325.00,$299.00,6 hours,HP,1366 x 768,500 GB,PC,Windows 10,Intel,2,2.16 GHz,4 GB,15.6in
a105,w565,HP 15.6-Inch HD Touchscreen Laptop (Intel Quad Core Pentium N3540 2.16 GHz 4GB DDR3L-1600 Memory 500 GB HDD DVD Burner HDMI HD Webcam Win 10),$325.00,$329.00,6 hours,HP,1366 x 768,500 GB,PC,Windows 10,Intel,2,2.16 GHz,4 GB,15.6in
a105,w608,HP 15.6-Inch HD Touchscreen Laptop (Intel Quad Core Pentium N3540 2.16 GHz 4GB DDR3L-1600 Memory 500 GB HDD DVD Burner HDMI HD Webcam Win 10),$325.00,$345.00,6 hours,HP,1366 x 768,500 GB,PC,Windows 10,Intel,2,2.16 GHz,4 GB,15.6in
a1058,w1368,MSI GS73VR Stealth 4K-223 17.3 4K Display Thin and Light Gaming Laptop Core i7-7700HQ GTX 1060 16GB 512GB NVMe SSD + 2TB VR Ready,$2199.00,$2298.94,,MSI,3840 X 2160 pixels,512,PC,Windows 10,Intel,2,2.8 GHz,16 GB,17.3in
a1060,w1988,HP 14 Inch Premium Laptop (2018 New) Intel Celeron N3060 Processor 4GB RAM 32GB eMMC Storage Office 365 Personal 1-year included Windows 10 Home Jet Black,$225.57,$199.00,10 hours,HP,1366 x 768,32 GB,PC,Windows 10,Intel,2,1.6 GHz,4 GB,14in
a1060,w1991,HP 14 Inch Premium Laptop (2018 New) Intel Celeron N3060 Processor 4GB RAM 32GB eMMC Storage Office 365 Personal 1-year included Windows 10 Home Jet Black,$225.57,$199.00,10 h,HP,1366 x 768,32 GB,PC,Windows 10,Intel,2,1.6 GHz,4 GB,14in
a1060,w2000,HP 14 Inch Premium Laptop (2018 New) Intel Celeron N3060 Processor 4GB RAM 32GB eMMC Storage Office 365 Personal 1-year included Windows 10 Home Jet Black,$225.57,$199.00,,HP,1366 x 768,32 GB,PC,Windows 10,Intel,2,1.6 GHz,4 GB,14in
a1060,w2482,HP 14 Inch Premium Laptop (2018 New) Intel Celeron N3060 Processor 4GB RAM 32GB eMMC Storage Office 365 Personal 1-year included Windows 10 Home Jet Black,$225.57,$119.00,,HP,1366 x 768,32 GB,PC,Windows 10,Intel,2,1.6 GHz,4 GB,14in
a1060,w2483,HP 14 Inch Premium Laptop (2018 New) Intel Celeron N3060 Processor 4GB RAM 32GB eMMC Storage Office 365 Personal 1-year included Windows 10 Home Jet Black,$225.57,$199.00,10 hours,HP,1366 x 768,32 GB,PC,Windows 10,Intel,2,1.6 GHz,4 GB,14in
a1068,w180,Dell Latitude 12 5285 12.3 FHD Touch Laptop (Intel Core i7-7600U 16GB LPPDDR3 512GB SSD Windows 10 Pro) 61X3P,$1129.42,$1676.67,12.50 h,Dell,,0 GB,,Unknown,Intel,2,0 MHz,0 GB,12.3in
a1071,w2132,Acer NX.GCHAA.002;S5-371-3164 Aspire Core i3-6100U 2.3GHz 4GB 128GB SSD 13.3 FHD W10H64 Laptop,$487.99,$490.24,11 hours,Acer,1920 x 1080 pixels,128,,Windows 10,Intel,1,2.3 GHz,4 GB,13.3in
a1071,w2725,Acer NX.GCHAA.002;S5-371-3164 Aspire Core i3-6100U 2.3GHz 4GB 128GB SSD 13.3 FHD W10H64 Laptop,$487.99,$503.42,,Acer,1920 x 1080 pixels,128,,Windows 10,Intel,1,2.3 GHz,4 GB,13.3in
a1072,w40,Asus C302CA-DHM3-G Laptop Touch Screen 12.5 Fhd (1920X1080) Intel Core M3-6Y30 9 Silver,$529.00,$489.00,10 Hours,Asus,1920x1080 pixels,32.0,,Unknown,Intel,2,2.2 GHz,8 GB,12.5in
a1073,w2486,ASUS ROG GL502VS-WS71 15.6-Inch Traditional Laptop,$1635.00,$1699.99,,Asus,1920 x 1080 pixels,256.0,,Windows 10,2.8 GHz None,4,2.8 GHz,16 GB,15.6in
a109,w685,2017 Newest Acer Premium R11 11.6 Convertible 2-in-1 HD IPS Touchscreen Chromebook - Intel Quad-Core Celeron N3160 1.6GHz 4GB RAM 32GB eMMC Bluetooth HD Webcam HDMI USB 3.0 Chrome OS - White,$300.00,$393.07,10 hours,Acer,1366x768 HD IPS,32 GB,Chromebook,Chrome,Intel,2,1.6 GHz,6 GB,11.6in
a1094,w2444,Asus P2440UA-XS51 14.0 ( 1366 x 768)/ Intel Core i5-7200HQ 2.5 GHz/ 8 GB DDR4/256GB SSD /Windows 10 Professional 64 bit Laptop,$749.00,$539.99,,Asus,1366 x 768 pixels,256.0,,Windows 10,Intel,2,2.5 GHz,8 GB,14in
a1097,w1692,HP Pavilion 15-au018wm Touchscreen Laptop (Intel Core i7-6500U12GB RAM 1TB HDD DVD Burner GeForce 940MX Windows 10),$799.99,$559.00,,HP,,,Gaming Laptop,Windows 10,Intel,2,,12 GB,15.6in
a11,w1584,Dell XPS9560-7001SLV-PUS 15.6 Ultra Thin and Light Laptop with 4K touch screen display 7th Gen Core i7 (up to 3.8 GHz) 16GB 512GB SSD Nvidia Gaming GPU GTX 1050 Aluminum Chassis,$1584.00,$1449.95,,Dell,3840 x 2160 pixels,512.0,PC,Windows 10,Intel,4,3.8 GHz,16 GB,15.6in
a11,w848,Dell XPS9560-7001SLV-PUS 15.6 Ultra Thin and Light Laptop with 4K touch screen display 7th Gen Core i7 (up to 3.8 GHz) 16GB 512GB SSD Nvidia Gaming GPU GTX 1050 Aluminum Chassis,$1584.00,$848.43,10 Hour,Dell,3840 x 2160 pixels,512.0,PC,Windows 10,Intel,4,3.8 GHz,16 GB,15.6in
a1100,w265,Dell Inspiron i3179-0000GRY 11.6 HD 2-IN-1 Laptop (7th Generation Intel Core m3-7Y30 4GB RAM 500GB HDD) GRY,$405.95,$279.00,,Dell,1366X768 pixels,500 GB,PC,Windows 10,Intel,2,2.6 GHz,4 GB,11.6in
a1105,w2687,Lenovo ThinkPad P50 Mobile Workstation Laptop - Windows 10 Pro - Intel i7-6700HQ 32GB RAM 512GB SSD 15.6 FHD IPS (1920x1080) Display NVIDIA Quadro M1000M Fingerprint Reader AC Wi-Fi,$1949.14,$2099.14,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,4,3.5 GHz,32 GB,15.6in
a1107,w3536,Apple MacBook Air MQD32LL/A 13 inch 1.8GHz Intel Core i5 Dual Core Processor 8GB RAM 128GB SSD Mac OS (Silver),$855.00,$859.49,,Apple,,128 GB,Macbook,Mac OS X,Intel,1,1.8 GHz,8 GB,13in
a1109,w1068,Dell XPS9350-10673SLV 13.3 3200x1800 Laptop (Intel Core i7-6560U 2.2GHz Processor 16 GB RAM 1 TB SDD Windows 10 Microsoft Signature Image) Silver,$1639.10,$1245.98,15 Hour,Dell,3200x1800 pixels,1000.0,PC,Windows 10,Intel,2,2.2 GHz,16 GB,13.3in
a1109,w2619,Dell XPS9350-10673SLV 13.3 3200x1800 Laptop (Intel Core i7-6560U 2.2GHz Processor 16 GB RAM 1 TB SDD Windows 10 Microsoft Signature Image) Silver,$1639.10,$899.98,,Dell,3200x1800 pixels,1000.0,PC,Windows 10,Intel,2,2.2 GHz,16 GB,13.3in
a1109,w4572,Dell XPS9350-10673SLV 13.3 3200x1800 Laptop (Intel Core i7-6560U 2.2GHz Processor 16 GB RAM 1 TB SDD Windows 10 Microsoft Signature Image) Silver,$1639.10,$824.88,,Dell,3200x1800 pixels,1000.0,PC,Windows 10,Intel,2,2.2 GHz,16 GB,13.3in
a1109,w699,Dell XPS9350-10673SLV 13.3 3200x1800 Laptop (Intel Core i7-6560U 2.2GHz Processor 16 GB RAM 1 TB SDD Windows 10 Microsoft Signature Image) Silver,$1639.10,$1397.11,,Dell,3200x1800 pixels,1000.0,PC,Windows 10,Intel,2,2.2 GHz,16 GB,13.3in
a1109,w708,Dell XPS9350-10673SLV 13.3 3200x1800 Laptop (Intel Core i7-6560U 2.2GHz Processor 16 GB RAM 1 TB SDD Windows 10 Microsoft Signature Image) Silver,$1639.10,$1022.49,18,Dell,3200x1800 pixels,1000.0,PC,Windows 10,Intel,2,2.2 GHz,16 GB,13.3in
a1109,w738,Dell XPS9350-10673SLV 13.3 3200x1800 Laptop (Intel Core i7-6560U 2.2GHz Processor 16 GB RAM 1 TB SDD Windows 10 Microsoft Signature Image) Silver,$1639.10,$1549.11,0 h,Dell,3200x1800 pixels,1000.0,PC,Windows 10,Intel,2,2.2 GHz,16 GB,13.3in
a1109,w768,Dell XPS9350-10673SLV 13.3 3200x1800 Laptop (Intel Core i7-6560U 2.2GHz Processor 16 GB RAM 1 TB SDD Windows 10 Microsoft Signature Image) Silver,$1639.10,$1523.11,,Dell,3200x1800 pixels,1000.0,PC,Windows 10,Intel,2,2.2 GHz,16 GB,13.3in
a1109,w785,Dell XPS9350-10673SLV 13.3 3200x1800 Laptop (Intel Core i7-6560U 2.2GHz Processor 16 GB RAM 1 TB SDD Windows 10 Microsoft Signature Image) Silver,$1639.10,$869.00,,Dell,3200x1800 pixels,1000.0,PC,Windows 10,Intel,2,2.2 GHz,16 GB,13.3in
a1109,w793,Dell XPS9350-10673SLV 13.3 3200x1800 Laptop (Intel Core i7-6560U 2.2GHz Processor 16 GB RAM 1 TB SDD Windows 10 Microsoft Signature Image) Silver,$1639.10,$2399.11,,Dell,3200x1800 pixels,1000.0,PC,Windows 10,Intel,2,2.2 GHz,16 GB,13.3in
a1113,w3534,Apple Macbook Air MD231ll/A 13.3-inch Laptop (OLD VERSION),$699.00,$579.99,6 hours,Apple,1440 x 900,128,Macbook,Mac OS X,Intel,1,1.8 GHz,4 GB,13.3in
a1113,w3551,Apple Macbook Air MD231ll/A 13.3-inch Laptop (OLD VERSION),$699.00,$499.99,6 hours,Apple,1440 x 900,128,Macbook,Mac OS X,Intel,1,1.8 GHz,4 GB,13.3in
a1113,w3952,Apple Macbook Air MD231ll/A 13.3-inch Laptop (OLD VERSION),$699.00,$591.78,6 hours,Apple,1440 x 900,128,Macbook,Mac OS X,Intel,1,1.8 GHz,4 GB,13.3in
a1113,w4117,Apple Macbook Air MD231ll/A 13.3-inch Laptop (OLD VERSION),$699.00,$629.58,6 hours,Apple,1440 x 900,128,Macbook,Mac OS X,Intel,1,1.8 GHz,4 GB,13.3in
a1114,w1360,CUK ASUS ROG Strix GL553VD Gamer Notebook (Intel i7-7700HQ 16GB RAM 1TB NVMe SSD + 1TB HDD NVIDIA GeForce GTX 1050 4GB 15.6 Full HD Windows 10 Home) Gaming Laptop Computer,$1349.99,$949.00,,Asus,,2000 GB,PC,Windows 10,Intel,4,2.8 GHz,16 GB,15.6in
a1116,w114,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),$1599.00,$838.95,,HP,1920 x 1080,2 TB,,Windows 10,AMD,4,3.6 GHz,32 GB,15.6in
a1116,w145,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),$1599.00,$943.95,,HP,1920 x 1080,2 TB,,Windows 10,AMD,4,3.6 GHz,32 GB,15.6in
a1116,w315,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),$1599.00,$943.95,,HP,1920 x 1080,2 TB,,Windows 10,AMD,4,3.6 GHz,32 GB,15.6in
a1116,w322,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),$1599.00,$996.45,,HP,1920 x 1080,2 TB,,Windows 10,AMD,4,3.6 GHz,32 GB,15.6in
a1116,w324,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),$1599.00,$996.45,,HP,1920 x 1080,2 TB,,Windows 10,AMD,4,3.6 GHz,32 GB,15.6in
a1116,w333,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),$1599.00,$1048.95,,HP,1920 x 1080,2 TB,,Windows 10,AMD,4,3.6 GHz,32 GB,15.6in
a1116,w334,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),$1599.00,$1048.95,,HP,1920 x 1080,2 TB,,Windows 10,AMD,4,3.6 GHz,32 GB,15.6in
a1116,w336,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),$1599.00,$1101.45,,HP,1920 x 1080,2 TB,,Windows 10,AMD,4,3.6 GHz,32 GB,15.6in
a1116,w337,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),$1599.00,$1101.45,,HP,1920 x 1080,2 TB,,Windows 10,AMD,4,3.6 GHz,32 GB,15.6in
a1116,w339,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),$1599.00,$1101.45,,HP,1920 x 1080,2 TB,,Windows 10,AMD,4,3.6 GHz,32 GB,15.6in
a1116,w341,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),$1599.00,$1153.95,,HP,1920 x 1080,2 TB,,Windows 10,AMD,4,3.6 GHz,32 GB,15.6in
a1116,w343,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),$1599.00,$1153.95,,HP,1920 x 1080,2 TB,,Windows 10,AMD,4,3.6 GHz,32 GB,15.6in
a1116,w345,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),$1599.00,$1153.95,,HP,1920 x 1080,2 TB,,Windows 10,AMD,4,3.6 GHz,32 GB,15.6in
a1116,w348,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),$1599.00,$1206.45,,HP,1920 x 1080,2 TB,,Windows 10,AMD,4,3.6 GHz,32 GB,15.6in
a1116,w350,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),$1599.00,$1206.45,,HP,1920 x 1080,2 TB,,Windows 10,AMD,4,3.6 GHz,32 GB,15.6in
a1116,w351,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),$1599.00,$1206.45,,HP,1920 x 1080,2 TB,,Windows 10,AMD,4,3.6 GHz,32 GB,15.6in
a1116,w363,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),$1599.00,$1258.95,,HP,1920 x 1080,2 TB,,Windows 10,AMD,4,3.6 GHz,32 GB,15.6in
a1116,w364,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),$1599.00,$1258.95,,HP,1920 x 1080,2 TB,,Windows 10,AMD,4,3.6 GHz,32 GB,15.6in
a1116,w370,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),$1599.00,$1311.45,,HP,1920 x 1080,2 TB,,Windows 10,AMD,4,3.6 GHz,32 GB,15.6in
a1116,w371,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),$1599.00,$1311.45,,HP,1920 x 1080,2 TB,,Windows 10,AMD,4,3.6 GHz,32 GB,15.6in
a1116,w372,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),$1599.00,$1311.45,,HP,1920 x 1080,2 TB,,Windows 10,AMD,4,3.6 GHz,32 GB,15.6in
a1116,w385,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),$1599.00,$1363.95,,HP,1920 x 1080,2 TB,,Windows 10,AMD,4,3.6 GHz,32 GB,15.6in
a1116,w394,HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU Radeon Vega 8 32GB RAM 2TB HDD + 1TB SSD 15.6 FHD 1920x1080 Touchscreen Backlit Keyboard Win 10 Pro),$1599.00,$1416.45,,HP,1920 x 1080,2 TB,,Windows 10,AMD,4,3.6 GHz,32 GB,15.6in
